Dataset,Country,Target,Pattern,Rate,Method,MAE,RMSE,KL_Div,MASE
COVID19_Study,Sierra Leone,new_cases,Point,0.5,MICE,8.898523884229204,15.338013137750524,5.12680056450591,1.7126364945420944
COVID19_Study,Sierra Leone,new_cases,Point,0.5,SAITS,5.797980086277484,15.947580291567917,3.3348500697650003,1.1158965711139706
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,mean,8.656374397653469,14.046091923183685,18.870246774702036,1.8416677680521516
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,median,6.63063063063063,15.079369595158392,6.091669621527352,1.4106851382955385
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,most_frequent,6.495495495495495,15.471857625326649,6.091669621527352,1.3819347618357112
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,LOCF,5.702702702702703,12.418019455903876,4.870429101376812,1.2132658866047228
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,Linear,5.994594594594595,14.876125137249252,0.75011050567993,1.2753666997579505
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,Rolling,5.085585585585585,12.904971456314357,1.7972234361825477,1.0819725007715102
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,MICE,8.499570875075475,13.371762855218066,14.664754258411596,1.8083073818000033
COVID19_Study,Sierra Leone,new_cases,Sequence,0.1,SAITS,5.389746075705835,13.239426900992363,3.1543822709844545,1.1466834923757152
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,mean,8.657475872191666,15.156918260451638,19.912167860668653,1.8349136110164295
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,median,6.458471760797342,16.469442155608778,6.648835952182132,1.3688444432536706
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,most_frequent,6.458471760797342,16.469442155608778,6.648835952182132,1.3688444432536706
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,LOCF,5.029900332225914,10.081725844977587,1.9682365498851442,1.0660650653734864
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,Linear,4.298613088646311,9.534194273641491,0.7415613351571588,0.9110719777095635
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,Rolling,4.312292358803987,10.301033719052818,1.0170335233616496,0.9139712383453007
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,MICE,8.433267484268516,14.613795507999306,14.150276414188374,1.787393637668806
COVID19_Study,Sierra Leone,new_cases,Sequence,0.3,SAITS,5.490876174287443,15.117422774909482,2.869942661490204,1.1637668504475152
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,mean,8.838366168154147,15.4432349722533,19.926414801762704,1.7167505306654234
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,median,6.587852494577007,16.405715632760234,7.577163434531789,1.2796142466648437
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,most_frequent,6.550976138828633,16.77049366299784,7.577163434531789,1.272451440542584
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,LOCF,4.360086767895878,8.951544662448923,1.814510743334573,0.8468964885730443
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,Linear,3.7624746848716475,8.36371113080339,0.5400934680223801,0.7308172448367348
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,Rolling,4.110629067245119,9.526421757236355,0.4420267065249949,0.7984422118636413
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,MICE,8.7573091638472,14.9273629521922,15.461001077863218,1.7010061439189799
COVID19_Study,Sierra Leone,new_cases,Sequence,0.5,SAITS,5.451429823644933,15.211707551620545,1.5352303113594967,1.0588772703657159
COVID19_Study,Sierra Leone,new_cases,Block,0.1,mean,6.878727430821955,6.9834165582641115,22.237669284310527,1.2838293026298058
COVID19_Study,Sierra Leone,new_cases,Block,0.1,median,1.0175438596491229,1.270446806332047,19.599147258611474,0.18991196218578402
COVID19_Study,Sierra Leone,new_cases,Block,0.1,most_frequent,0.5964912280701754,1.344253526630914,6.166946767844605,0.11132770197097683
COVID19_Study,Sierra Leone,new_cases,Block,0.1,LOCF,0.5964912280701754,1.344253526630914,6.166946767844605,0.11132770197097683
COVID19_Study,Sierra Leone,new_cases,Block,0.1,Linear,0.5964912280701754,1.344253526630914,6.166946767844605,0.11132770197097683
COVID19_Study,Sierra Leone,new_cases,Block,0.1,Rolling,0.5964912280701754,1.344253526630914,6.166946767844605,0.11132770197097683
COVID19_Study,Sierra Leone,new_cases,Block,0.1,MICE,7.549781833450515,7.6497179173121745,22.072271141335758,1.4090732978916358
COVID19_Study,Sierra Leone,new_cases,Block,0.1,SAITS,1.1591590441632689,1.4412330380689709,4.864983842551525,0.21634268289757452
COVID19_Study,Sierra Leone,new_cases,Block,0.3,mean,9.006340758262697,16.143123322091498,16.25926856246832,2.560438026513915
COVID19_Study,Sierra Leone,new_cases,Block,0.3,median,11.277777777777779,18.62157774987761,13.491610539868622,3.2061912658927585
COVID19_Study,Sierra Leone,new_cases,Block,0.3,most_frequent,11.277777777777779,18.62157774987761,13.491610539868622,3.2061912658927585
COVID19_Study,Sierra Leone,new_cases,Block,0.3,LOCF,9.739766081871345,14.835649336246465,18.512013464584356,2.768945581200098
COVID19_Study,Sierra Leone,new_cases,Block,0.3,Linear,8.152311049733177,15.182851379482615,5.432494608037453,2.3176435109404907
COVID19_Study,Sierra Leone,new_cases,Block,0.3,Rolling,9.690058479532164,14.816815167096687,12.168481797400556,2.7548140666758107
COVID19_Study,Sierra Leone,new_cases,Block,0.3,MICE,8.561233575856477,15.252201770849537,5.032464695232372,2.433897249710441
COVID19_Study,Sierra Leone,new_cases,Block,0.3,SAITS,10.684088548547344,18.116394714921224,13.491610539868622,3.037409679757596
COVID19_Study,Sierra Leone,new_cases,Block,0.5,mean,10.015627104944093,19.891484800709726,17.527540059292768,4.198915621823111
COVID19_Study,Sierra Leone,new_cases,Block,0.5,median,10.970227670753065,21.12377002916818,10.860710744492708,4.599118942731278
COVID19_Study,Sierra Leone,new_cases,Block,0.5,most_frequent,10.970227670753065,21.12377002916818,10.860710744492708,4.599118942731278
COVID19_Study,Sierra Leone,new_cases,Block,0.5,LOCF,11.873905429071804,18.081155829954852,18.970070378869387,4.977973568281939
COVID19_Study,Sierra Leone,new_cases,Block,0.5,Linear,9.022522136357514,18.63570578445116,4.7436702548808265,3.782569853054435
COVID19_Study,Sierra Leone,new_cases,Block,0.5,Rolling,11.836252189141856,18.068765805203533,11.471268689282164,4.9621879588839946
COVID19_Study,Sierra Leone,new_cases,Block,0.5,MICE,10.789784306464721,20.137106666505154,6.448439431925975,4.523470513209513
COVID19_Study,Sierra Leone,new_cases,Block,0.5,SAITS,10.77806746889307,20.927216892975203,10.860710744492708,4.518558388207007
COVID19_Study,Spain,new_cases,Point,0.1,mean,19843.205443966206,50526.19155095533,0.8207179921566676,0.803462812342734
COVID19_Study,Spain,new_cases,Point,0.1,median,10206.040650406505,51502.627807849,0.8207179921566676,0.41324846164677154
COVID19_Study,Spain,new_cases,Point,0.1,most_frequent,10206.040650406505,51502.627807849,0.8207179921566676,0.41324846164677154
COVID19_Study,Spain,new_cases,Point,0.1,LOCF,21609.365853658535,62929.3092286893,0.401177814987555,0.8749756641260273
COVID19_Study,Spain,new_cases,Point,0.1,Linear,22061.475609756097,57934.450406873424,0.37094884079218016,0.8932818484341775
COVID19_Study,Spain,new_cases,Point,0.1,Rolling,20180.35840108401,54934.45821918742,0.43756622144351154,0.8171143296785035
COVID19_Study,Spain,new_cases,Point,0.1,MICE,19843.206823937937,50526.19042426098,0.8207179921566676,0.8034628682185838
COVID19_Study,Spain,new_cases,Point,0.1,SAITS,10206.245501489931,51502.60841961168,0.8207179921566676,0.4132567561850741
COVID19_Study,Spain,new_cases,Point,0.3,mean,20378.278708413214,59082.22409640323,0.6629637014681061,0.7837668875421261
COVID19_Study,Spain,new_cases,Point,0.3,median,10216.43370165746,59895.1389728989,0.6629637014681061,0.3929332088692416
COVID19_Study,Spain,new_cases,Point,0.3,most_frequent,10216.43370165746,59895.1389728989,0.6629637014681061,0.3929332088692416
COVID19_Study,Spain,new_cases,Point,0.3,LOCF,22074.955801104974,84212.12814826418,0.08033523573497019,0.8490226112041072
COVID19_Study,Spain,new_cases,Point,0.3,Linear,20443.908072437076,68711.90335667158,0.2087591302393551,0.7862910517813322
COVID19_Study,Spain,new_cases,Point,0.3,Rolling,20813.46685082873,68817.23542425981,0.2531689511324873,0.8005046140575373
COVID19_Study,Spain,new_cases,Point,0.3,MICE,20378.277906642285,59082.22372320471,0.6629637014681061,0.7837668567052966
COVID19_Study,Spain,new_cases,Point,0.3,SAITS,10216.558742653418,59895.11109299033,0.6629637014681061,0.3929380180581638
COVID19_Study,Spain,new_cases,Point,0.5,mean,21216.889170570405,59071.1423901643,0.7833984788634067,0.8242588299417909
COVID19_Study,Spain,new_cases,Point,0.5,median,11362.659649122807,60135.714765881916,0.7833984788634067,0.44143005471338714
COVID19_Study,Spain,new_cases,Point,0.5,most_frequent,11362.659649122807,60135.714765881916,0.7833984788634067,0.44143005471338714
COVID19_Study,Spain,new_cases,Point,0.5,LOCF,26988.98245614035,97709.4985493294,0.18777178162339186,1.0484999436898927
COVID19_Study,Spain,new_cases,Point,0.5,Linear,22791.853898635476,73980.91433550716,0.26506710474030204,0.8854449243554426
COVID19_Study,Spain,new_cases,Point,0.5,Rolling,22398.203216374266,72271.98408726016,0.2694411179471158,0.8701519165936601
COVID19_Study,Spain,new_cases,Point,0.5,MICE,21216.888102090415,59071.14209244499,0.7833984788634067,0.8242587884322152
COVID19_Study,Spain,new_cases,Point,0.5,SAITS,11362.853543224079,60135.67945260849,0.7833984788634067,0.4414375873409916
COVID19_Study,Spain,new_cases,Sequence,0.1,mean,15071.16134157413,20488.0400044755,13.835457303279222,0.5862438459872534
COVID19_Study,Spain,new_cases,Sequence,0.1,median,5279.639639639639,19759.856100161738,1.1983200358182182,0.20536945877097354
COVID19_Study,Spain,new_cases,Sequence,0.1,most_frequent,5279.639639639639,19759.856100161738,1.1983200358182182,0.20536945877097354
COVID19_Study,Spain,new_cases,Sequence,0.1,LOCF,20619.423423423425,75901.65527364524,0.8552738520112726,0.8020622841082834
COVID19_Study,Spain,new_cases,Sequence,0.1,Linear,18570.882882882885,47661.83918802951,0.24576489675656912,0.7223773641522836
COVID19_Study,Spain,new_cases,Sequence,0.1,Rolling,20101.400900900902,55581.47407754569,0.3572828827449424,0.7819120442542454
COVID19_Study,Spain,new_cases,Sequence,0.1,MICE,15071.159106632906,20488.037383548006,13.835457303279222,0.5862437590516477
COVID19_Study,Spain,new_cases,Sequence,0.1,SAITS,5279.709236893148,19759.844143430877,1.1983200358182182,0.20537216599178038
COVID19_Study,Spain,new_cases,Sequence,0.3,mean,20287.751390850764,60031.159155652866,0.7970418855939448,0.8075128573881417
COVID19_Study,Spain,new_cases,Sequence,0.3,median,10828.817275747508,60975.338056270026,0.7970418855939448,0.4310191411560987
COVID19_Study,Spain,new_cases,Sequence,0.3,most_frequent,10828.817275747508,60975.338056270026,0.7970418855939448,0.4310191411560987
COVID19_Study,Spain,new_cases,Sequence,0.3,LOCF,33248.827242524916,129253.84939001319,0.44318129793233957,1.323402232912027
COVID19_Study,Spain,new_cases,Sequence,0.3,Linear,27696.95330380214,89113.336205716,0.2273356162722292,1.1024211344282102
COVID19_Study,Spain,new_cases,Sequence,0.3,Rolling,25245.398671096347,90760.95294151643,0.16322556205183641,1.0048419671582403
COVID19_Study,Spain,new_cases,Sequence,0.3,MICE,20287.75046630625,60031.15880221946,0.7970418855939448,0.8075128205885197
COVID19_Study,Spain,new_cases,Sequence,0.3,SAITS,10828.950367559803,60975.3269945383,0.7970418855939448,0.4310244386061497
COVID19_Study,Spain,new_cases,Sequence,0.5,mean,21925.167425779735,77119.42866471717,0.836137654919788,1.0102273507603579
COVID19_Study,Spain,new_cases,Sequence,0.5,median,13956.770065075922,78310.84783302725,0.836137654919788,0.6430742613821426
COVID19_Study,Spain,new_cases,Sequence,0.5,most_frequent,13956.770065075922,78310.84783302725,0.836137654919788,0.6430742613821426
COVID19_Study,Spain,new_cases,Sequence,0.5,LOCF,31007.577006507592,122531.41816697808,0.40342873267710333,1.4287098367125897
COVID19_Study,Spain,new_cases,Sequence,0.5,Linear,28211.92773559894,96890.48513812093,0.22809544424520642,1.2998970754798331
COVID19_Study,Spain,new_cases,Sequence,0.5,Rolling,27636.954446854663,101773.9960397504,0.28967357583503295,1.2734045187314122
COVID19_Study,Spain,new_cases,Sequence,0.5,MICE,21925.164698585508,77119.42838834613,0.836137654919788,1.0102272251017417
COVID19_Study,Spain,new_cases,Sequence,0.5,SAITS,13956.93850919059,78310.77842074286,0.836137654919788,0.643082022638803
COVID19_Study,Spain,new_cases,Block,0.1,mean,18052.090472780594,29139.090753141685,13.483564531160697,0.7248673917450937
COVID19_Study,Spain,new_cases,Block,0.1,median,9104.09649122807,30345.405539259238,1.2907172581766444,0.36556778217695557
COVID19_Study,Spain,new_cases,Block,0.1,most_frequent,9104.09649122807,30345.405539259238,1.2907172581766444,0.36556778217695557
COVID19_Study,Spain,new_cases,Block,0.1,LOCF,9104.09649122807,30345.405539259238,1.2907172581766444,0.36556778217695557
COVID19_Study,Spain,new_cases,Block,0.1,Linear,9104.09649122807,30345.405539259238,1.2907172581766444,0.36556778217695557
COVID19_Study,Spain,new_cases,Block,0.1,Rolling,9449.877192982456,30569.16693049651,1.298286171049254,0.3794523323222376
COVID19_Study,Spain,new_cases,Block,0.1,MICE,18052.07979829206,29139.088446205078,13.483564531160697,0.7248669631194632
COVID19_Study,Spain,new_cases,Block,0.1,SAITS,9104.107496145149,30345.39766860354,1.2907172581766444,0.36556822407068257
COVID19_Study,Spain,new_cases,Block,0.3,mean,19290.510458418205,31828.019431435398,13.791677154391706,0.7200477204100769
COVID19_Study,Spain,new_cases,Block,0.3,median,9129.46783625731,32837.70815835915,1.0377246190161697,0.3407713092001415
COVID19_Study,Spain,new_cases,Block,0.3,most_frequent,9129.46783625731,32837.70815835915,1.0377246190161697,0.3407713092001415
COVID19_Study,Spain,new_cases,Block,0.3,LOCF,9129.46783625731,32837.70815835915,1.0377246190161697,0.3407713092001415
COVID19_Study,Spain,new_cases,Block,0.3,Linear,9129.46783625731,32837.70815835915,1.0377246190161697,0.3407713092001415
COVID19_Study,Spain,new_cases,Block,0.3,Rolling,9217.406432748538,32877.953561361464,1.014693777086176,0.34405375141835337
COVID19_Study,Spain,new_cases,Block,0.3,MICE,20919.806544814182,32137.11049046333,13.791677154391706,0.7808636814708959
COVID19_Study,Spain,new_cases,Block,0.3,SAITS,9130.570953233657,32837.07430864701,1.0377246190161697,0.3408124847235096
COVID19_Study,Spain,new_cases,Block,0.5,mean,20256.554100890353,30374.176794398314,13.89262814962552,0.6464755554561641
COVID19_Study,Spain,new_cases,Block,0.5,median,8568.669001751314,30757.368341065056,1.1600574482859805,0.2734638391523717
COVID19_Study,Spain,new_cases,Block,0.5,most_frequent,8568.669001751314,30757.368341065056,1.1600574482859805,0.2734638391523717
COVID19_Study,Spain,new_cases,Block,0.5,LOCF,8568.669001751314,30757.368341065056,1.1600574482859805,0.2734638391523717
COVID19_Study,Spain,new_cases,Block,0.5,Linear,8568.669001751314,30757.368341065056,1.1600574482859805,0.2734638391523717
COVID19_Study,Spain,new_cases,Block,0.5,Rolling,8568.669001751314,30757.368341065056,1.1600574482859805,0.2734638391523717
COVID19_Study,Spain,new_cases,Block,0.5,MICE,27070.177153267985,33499.20858958038,13.400418077759952,0.8639281747672217
COVID19_Study,Spain,new_cases,Block,0.5,SAITS,8569.582151462462,30756.80309284377,1.1600574482859805,0.2734929817678328
